tanggal,komoditas,harga_nasional
2024-12-31,Cabai Rawit,62200.0
2025-01-01,Cabai Rawit,61700.0
2025-01-02,Cabai Rawit,65650.0
2025-01-03,Cabai Rawit,67650.0
2025-01-06,Cabai Rawit,72750.0
2025-01-07,Cabai Rawit,73650.0
2025-01-08,Cabai Rawit,74150.0
2025-01-09,Cabai Rawit,72250.0
2025-01-10,Cabai Rawit,73250.0
2025-01-13,Cabai Rawit,74600.0
2025-01-14,Cabai Rawit,74000.0
2025-01-15,Cabai Rawit,74200.0
2025-01-16,Cabai Rawit,73700.0
2025-01-17,Cabai Rawit,72500.0
2025-01-20,Cabai Rawit,69450.0
2025-01-21,Cabai Rawit,68600.0
2025-01-22,Cabai Rawit,68050.0
2025-01-23,Cabai Rawit,67550.0
2025-01-24,Cabai Rawit,67300.0
2025-01-27,Cabai Rawit,66850.0
2025-01-28,Cabai Rawit,66650.0
2025-01-29,Cabai Rawit,66700.0
2025-01-30,Cabai Rawit,65550.0
2025-01-31,Cabai Rawit,66150.0
2025-02-03,Cabai Rawit,65700.0
2025-02-04,Cabai Rawit,66000.0
2025-02-05,Cabai Rawit,66150.0
2025-02-06,Cabai Rawit,66500.0
2025-02-07,Cabai Rawit,65450.0
2025-02-10,Cabai Rawit,67000.0
2025-02-11,Cabai Rawit,65700.0
2025-02-12,Cabai Rawit,66900.0
2025-02-13,Cabai Rawit,66500.0
2025-02-14,Cabai Rawit,66850.0
2025-02-17,Cabai Rawit,66050.0
2025-02-18,Cabai Rawit,66550.0
2025-02-19,Cabai Rawit,67050.0
2025-02-20,Cabai Rawit,67250.0
2025-02-21,Cabai Rawit,67700.0
2025-02-24,Cabai Rawit,70900.0
2025-02-25,Cabai Rawit,73000.0
2025-02-26,Cabai Rawit,73800.0
2025-02-27,Cabai Rawit,75850.0
2025-02-28,Cabai Rawit,75100.0
2025-03-03,Cabai Rawit,86300.0
2025-03-04,Cabai Rawit,86750.0
2025-03-05,Cabai Rawit,85450.0
2025-03-06,Cabai Rawit,83300.0
2025-03-07,Cabai Rawit,80550.0
2025-03-10,Cabai Rawit,76950.0
2025-03-11,Cabai Rawit,75550.0
2025-03-12,Cabai Rawit,75150.0
2025-03-13,Cabai Rawit,74200.0
2025-03-14,Cabai Rawit,74000.0
2025-03-17,Cabai Rawit,74900.0
2025-03-18,Cabai Rawit,75200.0
2025-03-19,Cabai Rawit,75650.0
2025-03-20,Cabai Rawit,75650.0
2025-03-21,Cabai Rawit,75100.0
2025-03-24,Cabai Rawit,78100.0
2025-03-25,Cabai Rawit,78950.0
2025-03-26,Cabai Rawit,80000.0
2025-03-27,Cabai Rawit,80550.0
2025-03-28,Cabai Rawit,79550.0
2025-03-31,Cabai Rawit,79700.0
2025-09-01,Cabai Rawit,47300.0
2025-09-02,Cabai Rawit,47300.0
2025-09-03,Cabai Rawit,47750.0
2025-09-04,Cabai Rawit,47850.0
2025-09-05,Cabai Rawit,47800.0
2025-09-08,Cabai Rawit,48850.0
2025-09-09,Cabai Rawit,49350.0
2025-09-10,Cabai Rawit,49350.0
2025-09-11,Cabai Rawit,49150.0
2025-09-12,Cabai Rawit,48950.0
2025-09-15,Cabai Rawit,49250.0
2025-09-16,Cabai Rawit,49450.0
2025-09-17,Cabai Rawit,49300.0
2025-09-18,Cabai Rawit,49150.0
2025-09-19,Cabai Rawit,49200.0
2025-09-22,Cabai Rawit,49100.0
2025-09-23,Cabai Rawit,48900.0
2025-09-24,Cabai Rawit,48350.0
2025-09-25,Cabai Rawit,48000.0
2025-09-26,Cabai Rawit,47850.0
2025-09-29,Cabai Rawit,47450.0
2025-09-30,Cabai Rawit,46850.0
2025-10-01,Cabai Rawit,46750.0
2025-10-02,Cabai Rawit,46250.0
2025-10-03,Cabai Rawit,45950.0
2025-10-06,Cabai Rawit,46250.0
2025-10-07,Cabai Rawit,46350.0
2025-10-08,Cabai Rawit,46100.0
2025-10-09,Cabai Rawit,46050.0
2025-10-10,Cabai Rawit,45900.0
2025-10-13,Cabai Rawit,45000.0
2025-10-14,Cabai Rawit,44550.0
2025-10-15,Cabai Rawit,43950.0
2025-10-16,Cabai Rawit,43350.0
2025-10-17,Cabai Rawit,43150.0
2025-10-20,Cabai Rawit,42100.0
2025-10-21,Cabai Rawit,41600.0
2025-10-22,Cabai Rawit,40750.0
2025-10-23,Cabai Rawit,40350.0
2025-10-24,Cabai Rawit,40250.0
2025-10-27,Cabai Rawit,39450.0
2025-10-28,Cabai Rawit,39150.0
2025-10-29,Cabai Rawit,38900.0
2025-10-30,Cabai Rawit,39100.0
2025-10-31,Cabai Rawit,38950.0
2025-11-03,Cabai Rawit,38800.0
2025-11-04,Cabai Rawit,39050.0
2025-11-05,Cabai Rawit,39450.0
2025-11-06,Cabai Rawit,39950.0
2025-11-07,Cabai Rawit,40050.0
2025-11-10,Cabai Rawit,40150.0
2025-11-11,Cabai Rawit,40250.0
2025-11-12,Cabai Rawit,40250.0
2025-11-13,Cabai Rawit,40550.0
2025-11-14,Cabai Rawit,40600.0
2025-11-17,Cabai Rawit,42550.0
2025-11-18,Cabai Rawit,43750.0
2025-11-19,Cabai Rawit,45450.0
2025-11-20,Cabai Rawit,45350.0
2025-11-21,Cabai Rawit,45750.0
2025-11-24,Cabai Rawit,46750.0
2025-11-25,Cabai Rawit,47150.0
2025-11-26,Cabai Rawit,47850.0
2025-11-27,Cabai Rawit,49700.0
2025-11-28,Cabai Rawit,53450.0
2025-12-01,Cabai Rawit,60500.0
2025-12-02,Cabai Rawit,61900.0
2025-12-03,Cabai Rawit,63300.0
2025-12-04,Cabai Rawit,64050.0
2025-12-05,Cabai Rawit,64400.0
2025-12-08,Cabai Rawit,70050.0
2025-12-09,Cabai Rawit,71500.0
2025-12-10,Cabai Rawit,71800.0
2025-12-11,Cabai Rawit,72400.0
2025-12-12,Cabai Rawit,72600.0
2025-12-15,Cabai Rawit,73100.0
2025-12-16,Cabai Rawit,72450.0
2025-12-17,Cabai Rawit,71550.0
2025-12-18,Cabai Rawit,69750.0
2025-12-19,Cabai Rawit,68800.0
2025-12-22,Cabai Rawit,70350.0
2025-12-23,Cabai Rawit,69700.0
2025-12-24,Cabai Rawit,70000.0
2025-12-25,Cabai Rawit,69750.0
2025-12-26,Cabai Rawit,69800.0
2025-12-29,Cabai Rawit,69200.0
2025-12-30,Cabai Rawit,67650.0
2025-12-31,Cabai Rawit,66250.0
2026-01-01,Cabai Rawit,66100.0
2026-01-02,Cabai Rawit,67700.0
2026-01-05,Cabai Rawit,66500.0
2026-01-06,Cabai Rawit,65650.0
2026-01-07,Cabai Rawit,64350.0
2026-01-08,Cabai Rawit,62950.0
2026-01-09,Cabai Rawit,61800.0
2026-01-12,Cabai Rawit,58350.0
2026-01-13,Cabai Rawit,57600.0
2026-01-14,Cabai Rawit,57200.0
2026-01-15,Cabai Rawit,56450.0
2026-01-16,Cabai Rawit,56450.0
2026-01-19,Cabai Rawit,56300.0
2026-01-20,Cabai Rawit,56050.0
2026-01-21,Cabai Rawit,55450.0
2026-01-22,Cabai Rawit,55150.0
2026-01-23,Cabai Rawit,54800.0
2026-01-26,Cabai Rawit,54850.0
2026-01-27,Cabai Rawit,55100.0
2026-01-28,Cabai Rawit,55150.0
2026-01-29,Cabai Rawit,56300.0
2026-01-30,Cabai Rawit,57100.0
2026-02-02,Cabai Rawit,58850.0
2026-02-03,Cabai Rawit,59750.0
2026-02-04,Cabai Rawit,61600.0
2026-02-05,Cabai Rawit,63000.0
2026-02-06,Cabai Rawit,63850.0
2026-02-09,Cabai Rawit,65050.0
2026-02-10,Cabai Rawit,65500.0
2026-02-11,Cabai Rawit,65800.0
2026-02-12,Cabai Rawit,65750.0
2026-02-13,Cabai Rawit,65850.0
2026-02-16,Cabai Rawit,66050.0
2026-02-17,Cabai Rawit,66050.0
2026-02-18,Cabai Rawit,68600.0
2026-02-19,Cabai Rawit,68650.0
2026-02-20,Cabai Rawit,71150.0
2026-02-23,Cabai Rawit,70600.0
2026-02-24,Cabai Rawit,68700.0
2026-02-25,Cabai Rawit,66900.0
2026-02-26,Cabai Rawit,65250.0
2026-02-27,Cabai Rawit,64600.0
2026-03-02,Cabai Rawit,63950.0
2026-03-03,Cabai Rawit,63950.0
2026-03-04,Cabai Rawit,65550.0
2026-03-05,Cabai Rawit,66200.0
2026-03-06,Cabai Rawit,66450.0
2026-03-09,Cabai Rawit,68250.0
2026-03-10,Cabai Rawit,68850.0
2026-03-11,Cabai Rawit,69450.0
2026-03-12,Cabai Rawit,69900.0
2026-03-13,Cabai Rawit,70700.0
2026-03-16,Cabai Rawit,74800.0
2026-03-17,Cabai Rawit,77000.0
2026-03-18,Cabai Rawit,77500.0
2026-03-19,Cabai Rawit,77250.0
2026-03-20,Cabai Rawit,77250.0
2026-03-23,Cabai Rawit,78050.0
2026-03-24,Cabai Rawit,78450.0
2026-03-25,Cabai Rawit,79550.0
2026-03-26,Cabai Rawit,76150.0
2026-03-27,Cabai Rawit,75050.0
2026-03-30,Cabai Rawit,73050.0
2026-03-31,Cabai Rawit,73350.0
