judul,sumber,tanggal,tautan,relevan,label,n_tolak,n_dukung,episode
Dugaan Pelanggaran dalam Izin Penambangan Pasir Laut Pulau Rupat,liputan6.com,2022-02-18 08:00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxPcUtaQnhhWDN3WnQzY3BFLUM4Q0R6V2EwVHJ4d0k5RXpWSHlPMUJoZGhQOEthdGJfaURNMl8wT01pdUJFZ18zaFhxaHZXemRDb3pyaEtyeElyamtFcnZTVkVoa1h6dl9vNGJ6NGFaUzIwbHhVbkh4LXU0XzhKenVjNk1rVFFlbXhNcGRsbjZOYmtyM0FSNlhiT0NEcUFzNzFnQS1tblA5VWdMWGZNOU9RV9IBowFBVV95cUxOTEpicmpBaWlyYUhwRDZDSnVoaTJyZTl3cUZNQkxVV3hEdXNRNmFUaS1CemZ5T3RBbkswU050UHJheUJxZU9LWms3dVVSSndfLTdlLUd2V3B5bzE5WEI3VHo1TFlabmFhMi1rQy1mNml2R3gyMmt6bkVxcE5hdFUzbWJtUllpSmVHWVNfcXVlaUl0Mm5IMjU4QW1McHFZMUtpNk5r?oc=5,True,netral,0,0,E0_sebelum_pp
"Harapan yang mengapung: Kapal Greenpeace Esperanza pensiun setelah dua dekade, tetapi cahayanya terus bersinar",Greenpeace,2022-02-19 08:00:00,https://news.google.com/rss/articles/CBMi8AFBVV95cUxPTV96WEh5czRvdjdNQmU0Q3IwQ0dDckFGU016THZWaE5IcG1SVDM4dEZ4eG4xMlU0Y1I4Q1BYenN1djZ4Rm1OczlrcGlGeW12OUtjTFJ3bnIwVFRYdVVOb2xUV1VxM0M2ZnRwbExCVHNMTndtZC0wWjR1cVFGV25jWURORXF4aXRWNDQ4OUdpTjB4aXJVSHZUV08xeUNNdFpkRUV2TnppVEFSeEtpRnc2cVliWjlvVm9sZVlwLUV0cDVtWHJlMlNmNW8tWWU5ODE1LWdpNlpuQkxxbTAxa2k4NHlrUnFrLVJKZ1o2QUtRU1Q?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
KKP Stop Kegiatan Penambangan Pasir Laut di Pulau Babi - Beting Aceh dan Rupat,InfoPublik,2022-02-23 08:00:00,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNZjJEeUFid1lleXRwcGx4UlgtdEE3aURrbkp4X2VtcHhDc29yNWhTSW1hMTczbXRqb1NlTE5kRmFZaDVLMXNlc09TMXpJSjU0d1VQbDBnZklMUHlITjFpd0p0ODZBOUhaRkdTZ29CVmVxNmdtV3owNXdXUFNCNk1KaGtOdzY3NG9pNnY5T2g2TEZsVXBLTVROcmt0cUlXNTBiVG14Rkd1MFJ4VFZ0RHhwQk82Ql9YYXVTMENvVTE5N3JrV3dPT1E5amdjdlVJbE9VMHhfaVJINlZSaXM?oc=5,True,menolak,1,0,E0_sebelum_pp
"KKP Menghentikan Penambangan Pasir Laut di Pulau Babi, Beting Aceh dan Rupat",darilaut.id,2022-02-23 08:00:00,https://news.google.com/rss/articles/CBMipAFBVV95cUxPMHBWR1NQcjZ1eGhsMVZTLUZ3SUdlWGxJUUdxZjhpa0NGRHVkNWVFZXNlbnZ1TFJ2Y3FEY1RHbHZ5Rmx5eVp0YVJnSEpUWXBjNmlvTWRyWnhFdkRNQUxXdkl2bWM3S0JkZV9kd2dGOTJ0cGtqWUFGbDlLYm93R0dvdnVmeTBhWEMxZTF6NXpGYUZiYkRkZjJvaFBaTW8xQzVxQnF0X9IBqgFBVV95cUxQajk4OUFSLTRtYzVYRFhrTnFFNF85R2NNODlEUkNMLXlfeEZmNEd1VXpTOGxQMXBmbGF2ZHhpQThnMGExYmJ5TE1kOFQ5MlVhcWhmRF9uMXRuU0tOMVJPYU5oelYteTU0aVNFbzdqVlg4NXdmcWpvcW9iRG5tNDY5ODRtd2xtNVB6eTMydVVMdUpNSWVXQUNGZkU3emRxRWFla29DSll1ZEVTdw?oc=5,True,netral,0,0,E0_sebelum_pp
Kegiatan Tambang di Pesisir Pulau Kecil adalah Pelanggaran Konstitusi,Mongabay.co.id,2022-02-25 08:00:00,https://news.google.com/rss/articles/CBMipwFBVV95cUxQVjRsUk9EUWxsUWplZFpkYnFDLTNsU3VVd0ZKakc5VTI1d0tTTVRMMmUxYnlrYk1wYjlPaDExSzhEWDk1UFFudEI2amFrUjhCNTQxRkpPUzFweVdCajZqYUE1ZlpmZXluQmk3T1dLRTdaczVOQUFLNjd2NGVUcW92U3Nvd1RCbFRoSVJqc0pmeVlGb0xHUVJSS29lZy11cjV6SXVIc2VxMA?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Kehadiran Tambang Nikel di Raja Ampat Membawa Dampak Ekonomi di Masa Pendemi,tvOneNews,2022-02-28 08:00:00,https://news.google.com/rss/articles/CBMiywFBVV95cUxOYWN1YUVXWjlicDU5dmFXNWZXWHN6TW80OXZyUm9xTFFfdDltVU1HRHRQNHR2SHllaUlxZnpsSWh0NjVTU2IyRmJBeFUzUFFlLU03empvb1Q5b1l2V3pUSVlIT2h5RHAtX0pjM3VaaXFpWXV4QVFHM2w2YkM0SUJkNEQxVjFKNVdGQTFPT1NvTENXM3k3WVpoc1NYa0VOSG9SVlRGZlFjSlNpMjVaamJXanVjYjZSQnJ3NGZwVFdXem1jZ0JJZUc2cmNwa9IBxwFBVV95cUxPaXZJRmVBM2xDdmZQN0xrTU11NzNYa1VmWDZJRnJjZmstVWpneVd6eVNhWmJTUWhFSENWNGIxcnRyTGs2SVFqY3B3czBkVjE0UXVaWVk2V1d3MmpQckloUFRsckt4eVBYbDJDWVZJZnEtZ0lqR29aUzBtTHJCa3dra2tKb1FDMExKOEJ2ZHFoOU5QWmhZODFXaVRMNXF0SUtWcjJidHk2RmZrOXdmRDdBT2E3bXZYUnpkZUt6U1RLX1JrVzNPQVFB?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Melihat Indahnya Pantai Pasir Tinggi Simeulue,BITHE.co,2022-03-01 08:00:00,https://news.google.com/rss/articles/CBMiigFBVV95cUxOR0NTUWUzT3l6YllmMGJ1ZzAwZmQyMGMxNWdwbVBfYXFPczdOTUFBa1ZrZGpQWjc5TjBORHBEeXRwTTFWeHhsc18teG5GTUpOT2NDRUJrV2Q4R3ptbHVIR0VlOTRvLVVIcHM3TnR6ZW5KSG1UaGhjdjhPa1pDbjhIakhveEpSREc0NFHSAYcBQVVfeXFMTko4VVlhNV8wbHRXMURtRnQ2R0RIdFdXcDUyOGcyd0tOOUd2UjB3azlQLWlOdW5PQUpoeHR1cFVUQUgxVVVQYUpCT2VVcF93ZVVON3QydHRnOXZ6VC1HSjB6ZWZ6d2o0aVpqTWpqSU45b3RwUDFyT3UtZVM2R0VxRlVVSmJLcm5B?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Warga Gantarang Demo PT Gosyen,Berita Kota Makassar,2022-03-01 08:00:00,https://news.google.com/rss/articles/CBMifkFVX3lxTE9sS1lORnB1bzR2al9QeW5xd3pFQVJCUk9kSUxpQUdtazVZbWxMUG8xTGJJdjZzbE81OElQcUwwcTJaNHM1U1BQUWZ1Q2xPTUREU2FRRkpnOU5BMXoyNHZUM0IzN1NoQlhmQUIxX3JpczduTFNRNWtUampCMVhVUdIBgwFBVV95cUxObG5zVWJCNVVUNklTRzB5WXFqUUtQWm5idnFsU1NoVkQxY0VlalB3aUU5MmZrOGZFODctM2llMlRXM0RmT0k1cW9pUllvYVRDaERmMlQ4WktfV3kxS1M4NHZTTjFEWVJLMWswRGcwQlZ5S2NqSGxwc2RSTDJJU2N3RXRubw?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Mubazir! 60 Kapal Bantuan KKP Era Susi Pudjiastuti Senilai Rp42 Miliar Mangkrak di Natuna,SINDOnews Daerah,2022-03-01 08:00:00,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQV0YxUUZLY20zQVFnd1NXTzBqQy1fcnpIamhzOE5oa01Fc2JOWjFsU1Q3Q1NZOXpvc1BHT19mSkxDX1g4aXFPQVppWFZnX3pwSGoyVDdPdU9oaGdnTlNGVTNCd3F3SkZxN3IxZGxXVkx0X0liRzJDU0x6cms1dHhMZjJjaGpUcUpmX09LS21mVHl3blFxUHc3SHQ0VzZBNjVCTHJJMnR1cllZdEJiY2xKU081ODNxWm9nMDBTSVNNU0xFYVVkYk9MRW14UnNnUWRUSV82ckhjV3NzdnV50gHiAUFVX3lxTFB0M1RROHRhWVpjWDZpc0ExMzRGX3Y1Yl9MVWp2eXp5MDRtRjRZRmF6bkd4eTRmTmNVcmNTcFpzMVVzTDQ5ai1pUE94TmxjOXdJUVpzbl9pYXhUMERUZU1XN2t3UF9RYVR6TndqajRKaFhBT2FoUVhmRl9iQmJDMG1ySTRwNE9rcVJPbU84X1hreV96NWVxdEtfOTBtd2gtTzV0b1VYNWtDZ19JdmVXYUYtVjZzcjkyRTlWYW1CLTVuenpiZE1tT3A4TXhyQ1VfMFZ4NGpIcEpzSWZJTGFxZm9ta0E?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Komitmen PT. Antam Perbaiki Site Moronopo Terlihat Jelas,Mediapatriot.co.id,2022-03-08 08:00:00,https://news.google.com/rss/articles/CBMinwFBVV95cUxQMU9ncmJNbkxqeUtTZld0Y2Z1NkRFd2JJNVM4RERVcmFUT0pIWnZUWmtLcEZlTUhfMDh3bG5OMmR5OVEwcXB6bWtic3RFN2htUnJ6Sko2OGdqQkpscldFQm80UFZ5eTh0NFhMNm1BeC1qYmhPRHNiVXAyel9ZNjRXZnRqM1BCSUpLTklHaldwclpkUF9qa05wS0JhY3Y0ZVE?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Kekuatan Legalitas Tambang Pesisir Berasal dari Negara,Mongabay.co.id,2022-03-08 08:00:00,https://news.google.com/rss/articles/CBMikwFBVV95cUxOTzJQVWdGUVRYMnVSemxHOTY0U0R3amxzNGtzNmE2U2syREpja1pNOW9TQ2hVWDZmMXFGbHBQSXg2djJRSmd4MDNtUFN1bTcwU2ZZcXpuRVpwNU1WcmRlbzhsM3A2THRUWnlPTkNlckVWbE1ObWpZRExzRXVPdlpEODJyNDAxa0R1Y2d0cmJZSHhVWFU?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Walhi Lampung: Pemda harus usut pencemaran di pesisir Laut panjang,ANTARA News,2022-03-09 08:00:00,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPeXU3bmVLQlg2QkpPSWttUUthY0hPTE5lcXFjelRKTWVhc0t6bDUzUl9TanhqRVNLLWVDWjRmU2tqQTRXNVpBTW5hRVpkaDZwRVQzWm9YV3I1QnJDVzN1UTlkNnJwQy1xNGI4R1NucktNQklOR2pyN2VDMlo5TnZseXpabkZOZFlJNW42LVJPaFkxYzVja2ZCY0hPcmx2UmxkT2EwbWdCYW9HLXPSAa4BQVVfeXFMTzVwVDBwNWtzZlRjYUJDZjNuVXhJQUhsd2JTR0tMZlJsYS11b0xOUFlremFLLTdfdFRfNUdDMC1MUnc5dUVlSXMxR09ZTy1Uelc2QkNNbFRncUZBVkxoQTlsbUk5bVBWYmp1RGJZUjMzcEY2WXhpMXFSOGc5aUpvWVRwQkZKYmE3QVBUT2NaS0otc1I3UGs2N1VDWHdhSkRlZGZ0dXNBMFI2dGZtdjJ3?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
KSOP Khusus Batam Amankan 2 Tug Boat Berbendera Singapura,Ulasan.co,2022-03-10 08:00:00,https://news.google.com/rss/articles/CBMiggFBVV95cUxQZk1aWVZQR19ORy1XUzJ6VE4xLUdKUE55Ty04V25sWTc0LWo2S2VjTUU4ZzlkZ0VXZDMwdW56eHpTc0czdzhCa0NzclBibU5CQzA0YzhYNWpyVHA4OF9wenRvb1FKYkdmNVpBdDIyTkxRcjB4NDFPUVFzcU0xd04tRmV30gGKAUFVX3lxTFA1YWU4U0x1MnZURm55cWdYZmx2Uk1CS3dzMkRMWUdka0pwMkdXNU95dEtVZERHSFd5aU1hZ0NoSllDVENwSHRvR2Jab3Q3M19HRkQtd2QtUHhPcTNtVlVpOEFMdjJtbFduc1pxZUpUVFVHb0dtaUZSRk9OMnY2dnMzU2RVQklWaEo4QQ?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Penampakan Rig Mencurigakan Berbendera Sri Lanka di Perairan Batam,liputan6.com,2022-03-19 07:00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxOVl9pZkNUc0h6eVdsZGZxOVpkSWItY3dkLVJ3cGlGLS1WWXU2LWNXNGJuaEd6c0N4UXJXaUZQald2eXQzNmZ6TEVXbVM3YmxXT05JT3Nsc0hyc0Z4OXBkSFVZQS1KRW9oeFZHd3VYV24wZk1QNHlMMjUwRnU2YzRFWW0yZWNmVHg3WTU4RVJEQlBYbl9ReXB0WkJicUpiRXJCeDd2SXhmVUhNNWJhRUpTQmozVdIBpgFBVV95cUxNN05zeHhqbkM2NHlDSG1UaTc3R1FIaGd6VlVnb3YxbmFMTENnOWhhbHJ6RjVWYzREMmxVdnRzdjVGMERTeERONGlNb3ZXRVFuMVlHeWlkSmxQdF92MmtXZ1YyS0p1MjE0eEZXa1hVNjIzR1BLbi0wdVVWY3BEVUtLZGtJOEE3T3N2SDVmUnl3aDR6dU5GSGZIYlY4dlpqOHpEMENBMFBn?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
"Petugas Patroli Australia Menemukan Kapal Terbalik di Tengah Laut, 9 Orang Hilang",JPNN.com,2022-03-21 07:00:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPNkVpYkdqay1lVjh6MUJveTI3b2JGSnpBUUdFRmE1NWpMaGh6RDN1RmF4SGZvS0pLQmxqVk9GZXlOOGFwTmFJdC03ZGFaMFg3UlVKblltZ2RkRDhFcl9BY19hRjBZcDR0Y3pmZGJydVRaZzhnSm8ycFowQjVFM3hrMkFZQWI0RUM0d0VlZVpYRVBRS0lwYTFfY0Jqc2FjVUdjUnZUU3lNbFFBd9IBrAFBVV95cUxQYllLeDJTMUh1dWdLSHpOVjAzaEY1d2hYTEExMHJjdldsVW9BY0pzQ25zLTdLblNCRzBlcUxZNWl2SDlJTTJlRUVvbDAtUmdrN2JmamVEYW9hSGRGSmM4bExQczJhQ0pFeTM0bF9ELWs0WGUyX25PeWVXdXY5eG1ZeUZfNDNvOG5KUUFkN24zTG1COTJqRUZ4b1RvbHNPbVdkZ1FoMXZWX01zVVpj?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
"Kapal Ikan NTT Tenggelam di Australia, 9 Nelayan Hilang",CNN Indonesia,2022-03-21 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOMDZkZzBkSDVaTGNVVmlJMHd3Um1PMjJPUGtqczFlRnIwS1lFQ0x6Wng4Yl9zUWZWV2FtWUJ2RVNqNHZmem5lbmdhMG5NQzN6Y3ZmY1F0MTkwT2FWcm5fTzlMNkZNZlNtMlo3QVFiY0J1Q2lLa2tPLXhYSVhrM0x6dDhsWjZCbnZlcWtTTm5tb2lMVVljUUkwVUMwUGRPd3hQRWYyNnNtbGl0cU5xVEp4cFpGZlRpbmFN0gG-AUFVX3lxTE9aWDhaM0JQNmZPdWZjaUJSN09pV1JfQ2ZEQWxtMWxuWkRuLVRTT1BDam5Wb1BqRjBILVY4RXQwVU8zX2Z6OHJHaEFnMk40M3lOTVR3QnBBZ1Z2c3o0T2p3RHZ4YUNVSy12UGwxQ1QtT0R3WFEya1g5N1FUZGNQS1V4NE5BS0JjVmE3RFhJdEM4NVppSGFwWHlIVXlCa1NtaEZDVklLRm9oanJoUDdBZ3NwZ29UNXlNM3FVcWhBa0E?oc=5,False,di_luar_topik,1,0,E0_sebelum_pp
Kementerian Kelautan dan Perikanan: Rute dan Frekuensi Tol Laut Masih Terbatas,Suarasulsel.id,2022-03-24 07:00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOOGZvV0lWcHRYY0VscGVTdWV3NXB5bkhTeEh2cFRFamJWUUhOcGl6ZEJFbjF3eGZrZVFQUU1rYjRIS19Ib0Rzcl9GOFZxTHRyU2hzTmtnZ3ppY1ZfUzFmaC1GblJHY2tmOXVrRXowYWJSOVhhOVFJY0tfV2RySE9XNEhWVGprMWV1cGNZQ2t3WGRCSExramdCN0ZQalYxSng3SnhpV2VUOGx6V05POHZoWGc5VDRZYUxUYm1SOEM3X3NjLUHSAcgBQVVfeXFMTTh3ci1EU2hBNWMwWW5wTVc3d0VTazV6WFB2X3VsRzU3WTUzRWcyWFQ0czMxQzlWVUhNNGxXRGtURzBZV0IyTlVzcHdPbW4wVURDR2UzazZ3UEFqY3FvQkZUSlJMZGc4TWtVbTVYWTZPY3JGdS1Sektva05zTEYwdU5BTXVkc1I0VXMzZEd6ZjlrWXNwVno2dk1POFRiVTVLZzVZSjh6TEI5TWk1WmVkZ2pmMG1PZXNCLUExMzJYa3JLdnZSN0VXOE0?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Investor China Incar Pasir Kuarsa Indonesia,Medcom.id,2022-03-29 07:00:00,https://news.google.com/rss/articles/CBMikwFBVV95cUxPQ2owQTIwQU5ndUpqRGVuZklSelBoNTd3alpzMjlwNGtRbWUtWFJPNTdkUFEybG5vZHZYczhGU0hiWmVzbjJXcUlWRmxrYUw3SzRNN25mMXBNZ1NuWFpVdVAzZUY3VUhDMkEwaVBzckpyOVp2MHQ0eUZEdkhuMzI2OUVlUnMxZGtWMWtXbmQ2OXZxQXM?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Polemik Dampak Penambangan Pasir Laut dan Kontribusi bagi PAD Karimun - kumparan.com,Kumparan.com,2022-03-30 07:00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxQUVVfdy1zRE5ZY2YxY3M5YmVLdWVpMDRpYzB5OE5qRGJkY3JwLUJhdVZOSy1ZWnYxNDJfNjNPWTZZblYyVUI2ekw5N0xPYlVNNVgtdXAzZlphRk52clUtZzlyTVg1UHhWUWIwMEZnOHE3NV94a2NnWlpKVFNGRmdUWV9NWVpWSWZNT0J6TW4tVjBrc2hEMUttU0dpSWNGa3dVSWZRZ1QtanZlLUs4UXFiTzVYMNIBuwFBVV95cUxQdkgzdGhCX2xCMkxLZ0h6ZjZpclZmbEN4cktIbVlKbDhLZlM1d0FKNzlORS0yeVp2RHFUZWhCbFdpUTZjNUF4a2FPRnp2NWhzLWgyVkR4ZkhqX3RyRDNhekMxVTREbTN4SjNtRllJTDVUOTJJc1lONDZOWDVsanVIUkVWVl8tNXpBeGZKeXdPZFZVYTI5dXcxeENGZXFXUDF2dHJXelVwQUVKYWVCWjVOdlI2eE40N2poZTZz?oc=5,True,netral,0,0,E0_sebelum_pp
Inspektur Tambang KemenESDM Akui Tidak Ada Laporan CV RAM soal Eksplorasi Pasir di Laut Karimun,kepripedia.com,2022-03-31 07:00:00,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNLXNEZTFJaUh5Z1RfVXZWWmRSOHJOa0R5ZmRFYV9RLVdtNkd5MTM1Z2NpcFZnMVVyRTd0V3AxNGdyOTFJUlZYcFFlNC1lYW5sRjZ2RHQxWGdkTW1lNC1VTE43Umh3VWRSS2YzNjN0ZV9vWjZUYkY0X3NSNWhCTXNUS2p4aWhkMlN6azNtdWRLM19VNnRkU2RadzIyaUg1YlJrRmdEY0NBLUt1cmtLeDA3RGpWRXRCN295MUs0?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
P3GL Raih Peringkat II BLU Output Terbaik,Kementerian ESDM,2022-04-04 07:00:00,https://news.google.com/rss/articles/CBMimAFBVV95cUxPUy1UYlltWGwzd0pxWEI4YWl0NE9VZzFqR0pHOGROU1pyLUVuZ0tjQnJ4ZHNzUWZzcl9XUXc1eTdnSFB0VHJiajh1dmR1b1VHNERwZmVNbU01cGR5NHNzWE5GUlFBeWxObloyT25USk5GMmJCMzMwTExwY0ptSlVuNjFrTF9hNXhXZmVwV3BmSG5PWnFnNGREQQ?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Nelayan Pulau Rupat Terancam ”Gantung Jala” akibat Tambang Pasir Laut,Kompas.id,2022-04-07 07:00:00,https://news.google.com/rss/articles/CBMingFBVV95cUxNRVFad1Q5emlqdnQwenZDaGFVT19ib2tTWGtXM1BwZF9mcnhHeXNzc3lUdEVmLV9tNHVkY2tmWTlRNVNBTWozOGRRYXJtQjFGSUVvblprX1JJVjRPZkU1djYyUEFGcjQ1eW9JdG96VDRfZ1cyMmVTNUllQ052dHVNU281RDZRQncya2xFN1EyTUg3T2RKdmVaVUJnSGx4dw?oc=5,True,menolak,1,0,E0_sebelum_pp
"Laut untuk Nelayan, bukan Perusahaan Perusak Lingkungan!",WALHI,2022-04-07 07:00:00,https://news.google.com/rss/articles/CBMihAFBVV95cUxOMDhfZTdJcjZ5Q1hYWlh3UUhoaG55ZlcxZURtQlM5WmVhMHhjR2wwY3ZORG14ZHZCZWdzYllKU3lIWTFMRTRzUFRNRzQ5cUh2X0swbS00SXhvM2xlQy12MXY1THB5ZE1WNWllTUhWNXo2VmpJXzF2NjBBVFBVQWtkMlVLeTA?oc=5,False,di_luar_topik,1,0,E0_sebelum_pp
Potensi PAD Karimun Terkikis Tambang Rakyat,Batamnews,2022-04-08 07:00:00,https://news.google.com/rss/articles/CBMikwFBVV95cUxNdkZ5WTBnczdXUmthYm0wUklXYUJtenYxc0VQLVByVG1jUzc0NWtuRVQ3ZFFaQjd5SGhERGJHWkQ4SmFnZFFzd0FWRnFfOEhoVzhWd29hOHJYdTVucHYwcWFUTFdKTVNvcWxlUUVZWURtNzBrNk9WYWhmMmk4R3ZDRFNrNFJHaDgwRHdZRzVMTkQ0U2c?oc=5,False,di_luar_topik,1,0,E0_sebelum_pp
Babak Baru Kemelut Eksplorasi Pasir di Laut Karimun. Begini Respons Legislatif,kepripedia.com,2022-04-10 07:00:00,https://news.google.com/rss/articles/CBMiowFBVV95cUxPZ2RfVXRHSjktaE9fWVpzdTJVcWhkY1dGcTh3cWp6TTQtZ1gtRzRfN0hSbERYZHlPcWt0V0kxeVdzVVdoOWN0THpqUGdsNmhBX2w5R2d6Zzk3d1J0UTRPenozNHh6d0wwYndSWUFKbVA0dE9HQnYtYWNsV29sNkxKZ1psZDN4NXVWMlNjUDdRQ01CSXlaMHlHc0JfV2cyQ2JENHdr?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Nelayan Tak Mau Ada Tambang Pasir di Perairan Rupat,Mongabay.co.id,2022-04-14 07:00:00,https://news.google.com/rss/articles/CBMijwFBVV95cUxQSzlrQlU1TUJpYmtrcU0wd0tnTm5UaTNZSC14S09KQ2hJbDFXdDhzYkdhdEN6RHhiN1hUX0lJUUQxUXFjZ0tBZGlrV2xfZ0NIaFVKLWxWMWQ3cnF1WWNRbFJaeUJUZVJrdFc5TDdMM29Xd3VkMUhGamVRSVMwa3VWbkx5YjVMekxNQ1phUTRmTQ?oc=5,True,menolak,1,0,E0_sebelum_pp
Pengusaha Tambang di Karimun Respon Soal PAD: Kami Taat Pajak dan Aturan,Batamnews,2022-04-16 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPaGhPa1gteVVzS01tTE83N3dxRWdkczNKR0VjRV9CbXQyaFZUeEM2akpYTHFEbDZ6TjVJNlJYOTlONVNzTklyWTdnQ2lQRXluZlBRcWNVQ2hmd1RGa3dyd1dFQ2ZnVnFSY29hVkw4QjgtcmptZ3lYcFVOcXlxdHIyQmVxVXg4MlF1dWlGV1pWcjYybVBmY3JOSGNKQkhxSXpwd3FDXzgwbXRRRDlCRkNUZ2l0am5vWERJ?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Nelayan Rupat Minta Presiden Cabut Izin Tambang,WALHI,2022-04-20 07:00:00,https://news.google.com/rss/articles/CBMie0FVX3lxTFBnbjlsckV5ZVgzWGpma0dnVXJ0ZXRrN0wxZV9fTXlwbDN6OGd2V0h1NV9jbm1nZDlMQWwwZ0NQTG5WVDZzY1FYVkp4UXRIZGh6ZUI3N1NpOEU3NWZ1MllnZTJDaW5OcDAwa3BWRnZ3ZVlsYmtmbjVOWUxPUQ?oc=5,False,di_luar_topik,1,0,E0_sebelum_pp
"Kenalan di Facebook, Siswi SD Diperkosa 3 Pria di Hotel",SINDOnews Daerah,2022-04-23 07:00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxQd0dPOGQ3VHhuNThFaDhvV2VlbDlLVnU3R3Z1Vk10LVpfQ3FtLTNqRHdlUHpNZUZ5dWJWR0pDOHNPZXh2Zzd5U1ItZm9Ec3Myb0g1djBXbEo3Q2N6T0poUXlOZW1CVzVhWXBvbmdwcXUxMDVPNGJBZVFHc1dyaXlpd0x5ZHRnZmljTUNlaWxzQTA2M2cxZzhNWVZLV2hjVzJaQ2Zmbi1Ob2RWSW5DMXFJ0gG0AUFVX3lxTE1KSjR5Rm1fYkJqOTRDMGtsMzFYa2RoSkxDM2lVN2NKeTZZVWZ0ajAtLVNwQjA0cnBHTjVTakZkR2NiNE00UkRld2FqRzhIa3g3QTBIbHJlZ2Q5RkUtOW92bWR0bllHTUozUTZBdXE4b0lSOW5TZ2hsX0J4NktzZFhOQlduTTVQVEQ1OTVZNE8xREhuX3VyX0Z2MGxQc1d4d1g4UDZtZW9XWVM3SExYWkdGN3p4ZQ?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Operator Diminta Menginformasikan Data Kabel Bawah Laut,darilaut.id,2022-04-24 07:00:00,https://news.google.com/rss/articles/CBMiigFBVV95cUxNSEdKUTdjdlFNTjlWZGNNOHBaV2tDandKaHpYSVdnckVCV3kwendRaFl5S2c2c1Jic2p2TFFXbXNrU2ZLSnFfLVZVWk5mbFVxazlpc2VObTJNdGNPN3k1Q2pPWDhzdzFUelU2T3Q0QnNXcGY3ZVkydGtKNmRUakFlN2JXdDc0dXpBd0HSAY8BQVVfeXFMUHFzUlJwQ3h4ci1rQlB5Nm54MVEtcUVQSHg5X2FobEhkZFhyVVNOdkdUSmRuMlhCQnQzVHNISENDWEdhOFVwVWJ6U3pINE9Uc2FuVFQ2SXRqeURNR0RHcW5XRUdmMy1LVzZSV0hfUDNvbEJRVGRqTVNLWUlyWDFaVl95YjFsYmdZUklqSVRWWUU?oc=5,False,di_luar_topik,0,0,E0_sebelum_pp
Nelayan Minta Presiden Cabut Izin Tambang Pasir di Laut Rupat,Mongabay.co.id,2022-04-30 07:00:00,https://news.google.com/rss/articles/CBMinAFBVV95cUxOcV9SVjlESXFtTmRTU0c5N244SmlmRmNYMExibUxLRnhwanJWT192dzF1ZXlDdk5Qa2xYVG9pRDI5YjRJX2d0dFd4bWF5aS1Fa29wR1pkc2d1cGRzTE9yTkU1Y2J6UW9LR1FSUG1sOUVjUzFHTXhpcGttV19QcDdNa1FlV1FTdHRaVFlyejNBZWY2a2hzZUpGUU1EU3Q?oc=5,True,menolak,1,0,E0_sebelum_pp
